text,label,language
حیرت انگیز انکشاف: زمین کے اندر چھپے شہر میں ایلینز کے ساتھ رابطہ قائم کر لیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-524757],1,ur
SHOCKING: by rewriting human DNA has discovered that the Earth is a flat disc. Doctors are absolutely terrified. [ID-134421],1,en
لیک ہونے والی دستاویزات: مریخ کے قریبی سیارے پر چاند پر زمین فروخت کرنا شروع کر دی ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-882722],1,ur
Tech giants in a joint declaration launched a new healthcare initiative. The global community has shown full support. [ID-387487],0,en
لیک ہونے والی دستاویزات: دنیا کو حیران کرتے ہوئے پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-722887],1,ur
بڑی خبر! راتوں رات امیر ہونے کے لیے سونے کا پہاڑ دریافت کر لیا گیا ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-331345],1,ur
سائنسدانوں کا دعویٰ: راتوں رات امیر ہونے کے لیے چاند پر زمین فروخت کرنا شروع کر دی ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-430285],1,ur
The UN council after rigorous analysis announced a comprehensive climate action plan. The resolution passed with a majority vote. [ID-515595],0,en
SHOCKING: using mind-control frequencies is replacing world leaders with robots. Protect yourself before it's too late. [ID-621927],1,en
الیکشن کمیشن نے آج اسلام آباد میں نئی تجارتی پالیسی منظور کر لی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-219951],0,ur
A viral TikTok video shows during the upcoming solar eclipse is selling potions that guarantee lottery wins. This is the ultimate secret they kept from us. [ID-849868],1,en
عالمی بینک نے تفصیلی جائزہ لینے کے بعد ترقیاتی منصوبوں کا افتتاح کیا ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-269070],0,ur
A rogue AI by manipulating the stock market has discovered that the Earth is a flat disc. Click here before this gets taken down! [ID-378132],1,en
Hidden government documents hidden beneath the Bermuda Triangle has successfully cloned a dinosaur army. Doctors are absolutely terrified. [ID-940152],1,en
Ancient aliens hidden beneath the Bermuda Triangle is turning seawater into liquid gold. Watch the video to claim your free prize. [ID-649979],1,en
The European Union in a joint declaration reported a steady decrease in inflation rates. This move is expected to stabilize the market. [ID-879588],0,en
The Supreme Court according to the latest data launched a new healthcare initiative. This aligns with the sustainable development goals. [ID-191055],0,en
"URGENT ALERT: using a cursed artifact has successfully cloned a dinosaur army. Wake up, people! [ID-112216]",1,en
Global health experts during a live broadcast confirmed the deployment of new resources. Experts predict a positive long-term outcome. [ID-421511],0,en
خفیہ ذرائع: راتوں رات امیر ہونے کے لیے پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-737173],1,ur
وزارت صحت نے تفصیلی جائزہ لینے کے بعد ترقیاتی منصوبوں کا افتتاح کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-674278],0,ur
The European Union following the emergency meeting proposed a shift in foreign policy. The resolution passed with a majority vote. [ID-657821],0,en
Leaked files reveal inside a billionaire's bunker has found a way to make people immortal. Watch the video to claim your free prize. [ID-887442],1,en
لیک ہونے والی دستاویزات: راتوں رات امیر ہونے کے لیے تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-773830],1,ur
وزارت صحت نے ایک اہم پریس کانفرنس کے دوران ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-184550],0,ur
ناسا کی خفیہ رپورٹ: مریخ کے قریبی سیارے پر سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ سائنسدان بھی اس واقعے پر حیران ہیں۔ [ID-459967],1,ur
وفاقی کابینہ نے حالیہ اجلاس میں عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-694923],0,ur
لیک ہونے والی دستاویزات: ایک پراسرار غار سے تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-538771],1,ur
وزارت صحت نے تفصیلی جائزہ لینے کے بعد قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-584586],0,ur
A secret society using 6G network towers has proven that time travel exists. Protect yourself before it's too late. [ID-646258],1,en
Leaked files reveal in a parallel universe is selling potions that guarantee lottery wins. The government doesn't want you to know this. [ID-555693],1,en
The Supreme Court after rigorous analysis approved the new cybersecurity framework. This marks a historic milestone. [ID-535142],0,en
Local authorities after rigorous analysis proposed a shift in foreign policy. This aligns with the sustainable development goals. [ID-329738],0,en
وزارت صحت نے پیر کے روز عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-422319],0,ur
اسٹیٹ بینک نے ایک اہم پریس کانفرنس کے دوران قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-297415],0,ur
سوشل میڈیا پر زمین کے اندر چھپے شہر میں چاند پر زمین فروخت کرنا شروع کر دی ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-920361],1,ur
بڑی خبر! زمین کے اندر چھپے شہر میں چاند پر زمین فروخت کرنا شروع کر دی ہے۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-233805],1,ur
الیکشن کمیشن نے عالمی منڈی کی صورتحال دیکھتے ہوئے شرح سود میں کمی کا اعلان کیا ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-619325],0,ur
ایک نامعلوم ہیکر نے راتوں رات امیر ہونے کے لیے چاند پر زمین فروخت کرنا شروع کر دی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-830093],1,ur
SHOCKING: using mind-control frequencies will shut down the internet worldwide tomorrow. The government doesn't want you to know this. [ID-886708],1,en
لیک ہونے والی دستاویزات: حکومت کی آنکھوں میں دھول جھونک کر ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ حکومت اس خبر کو چھپانے کی کوشش کر رہی ہے۔ [ID-262839],1,ur
The Supreme Court in a joint declaration issued guidelines for public safety. The resolution passed with a majority vote. [ID-213060],0,en
Tech giants in a recent press release announced a comprehensive climate action plan. The resolution passed with a majority vote. [ID-217641],0,en
SHOCKING: using a cursed artifact has proven that time travel exists. This is the ultimate secret they kept from us. [ID-421967],1,en
الیکشن کمیشن نے ایک اہم پریس کانفرنس کے دوران نئی تعلیمی پالیسی متعارف کروائی ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-373018],0,ur
A viral TikTok video shows during the upcoming solar eclipse has discovered that the Earth is a flat disc. You won't believe what happens next. [ID-814480],1,en
An anonymous whistleblower by rewriting human DNA has created a zombie virus in a lab. Click here before this gets taken down! [ID-439631],1,en
محکمہ موسمیات نے میڈیا بریفنگ میں ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-624118],0,ur
Local authorities during a live broadcast highlighted the need for renewable energy investments. The decision has been welcomed by international observers. [ID-411338],0,en
سپریم کورٹ نے پیر کے روز ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-670875],0,ur
Global health experts after rigorous analysis finalized the educational reform budget. The global community has shown full support. [ID-718276],0,en
سپریم کورٹ نے حالیہ اجلاس میں نئے بجٹ کی منظوری دے دی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-905660],0,ur
حکومت نے تفصیلی جائزہ لینے کے بعد شرح سود میں کمی کا اعلان کیا ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-252349],0,ur
وفاقی کابینہ نے سرکاری اعلامیے کے مطابق قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-671626],0,ur
Hidden government documents using 6G network towers has successfully cloned a dinosaur army. This is the ultimate secret they kept from us. [ID-287584],1,en
A secret society by manipulating the stock market is replacing world leaders with robots. Share this with 10 friends to stay safe. [ID-437260],1,en
Global health experts in front of the parliament issued guidelines for public safety. Implementation will begin next fiscal year. [ID-830546],0,en
محکمہ موسمیات نے حالیہ اجلاس میں عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-455603],0,ur
وزارت خزانہ نے سرکاری اعلامیے کے مطابق ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-329284],0,ur
A secret society by rewriting human DNA is replacing world leaders with robots. You won't believe what happens next. [ID-788506],1,en
ناسا کی خفیہ رپورٹ: مریخ کے قریبی سیارے پر ایلینز کے ساتھ رابطہ قائم کر لیا ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-807791],1,ur
URGENT ALERT: inside a billionaire's bunker has proven that time travel exists. Protect yourself before it's too late. [ID-175680],1,en
The Ministry of Finance in a joint declaration launched a new healthcare initiative. This aligns with the sustainable development goals. [ID-347117],0,en
ایک نامعلوم ہیکر نے ایک پراسرار غار سے سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-341668],1,ur
بریکنگ نیوز: ایک جادوئی پتھر کی مدد سے ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ سائنسدان بھی اس واقعے پر حیران ہیں۔ [ID-150064],1,ur
لیک ہونے والی دستاویزات: دنیا کو حیران کرتے ہوئے ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-161766],1,ur
وزارت خزانہ نے میڈیا بریفنگ میں ترقیاتی منصوبوں کا افتتاح کیا ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-955448],0,ur
Leaked files reveal hidden beneath the Bermuda Triangle has successfully cloned a dinosaur army. You won't believe what happens next. [ID-557756],1,en
The UN council after rigorous analysis highlighted the need for renewable energy investments. The resolution passed with a majority vote. [ID-872409],0,en
The Supreme Court following the emergency meeting proposed a shift in foreign policy. This aligns with the sustainable development goals. [ID-300972],0,en
وائرل ویڈیو میں ایک جادوئی پتھر کی مدد سے چاند پر زمین فروخت کرنا شروع کر دی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-327397],1,ur
A rogue AI using a cursed artifact has found a way to make people immortal. You won't believe what happens next. [ID-365574],1,en
اسٹیٹ بینک نے میڈیا بریفنگ میں نئی تعلیمی پالیسی متعارف کروائی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-177406],0,ur
Global health experts in an official statement proposed a shift in foreign policy. This aligns with the sustainable development goals. [ID-489094],0,en
سوشل میڈیا پر بغیر پٹرول چلنے والی گاڑی میں تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-627177],1,ur
Global health experts following the emergency meeting confirmed the deployment of new resources. Implementation will begin next fiscal year. [ID-301467],0,en
بڑی خبر! زمین کے اندر چھپے شہر میں ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-569667],1,ur
Tech giants during a live broadcast confirmed the deployment of new resources. Implementation will begin next fiscal year. [ID-360094],0,en
The Federal Reserve during the annual summit issued guidelines for public safety. This marks a historic milestone. [ID-338425],0,en
Leading economists in an official statement approved the new cybersecurity framework. This aligns with the sustainable development goals. [ID-156211],0,en
The World Health Organization during a live broadcast highlighted the need for renewable energy investments. The resolution passed with a majority vote. [ID-702131],0,en
سپریم کورٹ نے ایک اہم پریس کانفرنس کے دوران عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-154074],0,ur
The World Health Organization after rigorous analysis highlighted the need for renewable energy investments. This move is expected to stabilize the market. [ID-231920],0,en
خفیہ ذرائع: راتوں رات امیر ہونے کے لیے انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-300170],1,ur
A rogue AI by manipulating the stock market is replacing world leaders with robots. You won't believe what happens next. [ID-199663],1,en
حکومت نے ایک اہم پریس کانفرنس کے دوران شرح سود میں کمی کا اعلان کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-757893],0,ur
Ancient aliens through a portal in Antarctica is selling potions that guarantee lottery wins. Watch the video to claim your free prize. [ID-454153],1,en
An anonymous whistleblower through a portal in Antarctica has created a zombie virus in a lab. Send your credit card info to unlock the truth. [ID-406027],1,en
بریکنگ نیوز: کراچی کے سمندر میں ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-344550],1,ur
The Ministry of Finance in a joint declaration confirmed the deployment of new resources. Further details will be released shortly. [ID-312488],0,en
The World Health Organization in front of the parliament announced a comprehensive climate action plan. This move is expected to stabilize the market. [ID-632942],0,en
لیک ہونے والی دستاویزات: مریخ کے قریبی سیارے پر انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-816032],1,ur
الیکشن کمیشن نے آج اسلام آباد میں نئی تعلیمی پالیسی متعارف کروائی ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-742894],0,ur
The World Health Organization following the emergency meeting proposed a shift in foreign policy. Critics argue it might face legal challenges. [ID-820113],0,en
لیک ہونے والی دستاویزات: راتوں رات امیر ہونے کے لیے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-302784],1,ur
لیک ہونے والی دستاویزات: راتوں رات امیر ہونے کے لیے ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-470316],1,ur
Conspiracy theorists claim through a portal in Antarctica has proven that time travel exists. Watch the video to claim your free prize. [ID-715300],1,en
SHOCKING: through a portal in Antarctica is selling potions that guarantee lottery wins. Doctors are absolutely terrified. [ID-869442],1,en
A viral TikTok video shows hidden beneath the Bermuda Triangle has successfully cloned a dinosaur army. The government doesn't want you to know this. [ID-347120],1,en
حیرت انگیز انکشاف: زمین کے اندر چھپے شہر میں تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-714985],1,ur
خفیہ ذرائع: ایک پراسرار غار سے ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-416637],1,ur
Global health experts during the annual summit approved the new cybersecurity framework. The resolution passed with a majority vote. [ID-722174],0,en
وائرل ویڈیو میں بغیر پٹرول چلنے والی گاڑی میں ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-812094],1,ur
وزارت خزانہ نے عالمی منڈی کی صورتحال دیکھتے ہوئے قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-542497],0,ur
لیک ہونے والی دستاویزات: زمین کے اندر چھپے شہر میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-801301],1,ur
A viral TikTok video shows using mind-control frequencies is selling potions that guarantee lottery wins. Protect yourself before it's too late. [ID-502249],1,en
The Federal Reserve in an official statement highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-581734],0,en
A secret society in a parallel universe has created a zombie virus in a lab. This is the ultimate secret they kept from us. [ID-856890],1,en
وفاقی کابینہ نے عالمی منڈی کی صورتحال دیکھتے ہوئے ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-903060],0,ur
SHOCKING: hidden beneath the Bermuda Triangle is selling potions that guarantee lottery wins. Send your credit card info to unlock the truth. [ID-638253],1,en
URGENT ALERT: by manipulating the stock market has successfully cloned a dinosaur army. Share this with 10 friends to stay safe. [ID-680390],1,en
An anonymous whistleblower in a parallel universe is replacing world leaders with robots. Send your credit card info to unlock the truth. [ID-356378],1,en
"Conspiracy theorists claim during the upcoming solar eclipse has proven that time travel exists. Wake up, people! [ID-644328]",1,en
Ancient aliens through a portal in Antarctica has proven that time travel exists. Doctors are absolutely terrified. [ID-671368],1,en
وزارت خزانہ نے نئی رپورٹ میں ترقیاتی منصوبوں کا افتتاح کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-282313],0,ur
محکمہ موسمیات نے عالمی منڈی کی صورتحال دیکھتے ہوئے عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-888468],0,ur
لیک ہونے والی دستاویزات: مریخ کے قریبی سیارے پر سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-421874],1,ur
A rogue AI using a cursed artifact is planning to steal the moon. This is the ultimate secret they kept from us. [ID-922150],1,en
Global health experts in a recent press release highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-772724],0,en
وزارت صحت نے سرکاری اعلامیے کے مطابق نئے بجٹ کی منظوری دے دی ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-177196],0,ur
Conspiracy theorists claim through a portal in Antarctica has discovered that the Earth is a flat disc. The government doesn't want you to know this. [ID-419154],1,en
وفاقی کابینہ نے ایک اہم پریس کانفرنس کے دوران شرح سود میں کمی کا اعلان کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-763221],0,ur
ایک نامعلوم ہیکر نے حکومت کی آنکھوں میں دھول جھونک کر پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-855002],1,ur
ایک نامعلوم ہیکر نے کراچی کے سمندر میں سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-311220],1,ur
بڑی خبر! دنیا کو حیران کرتے ہوئے انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-501714],1,ur
ناسا کی خفیہ رپورٹ: 500 سال پرانی کتاب میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-791972],1,ur
سوشل میڈیا پر کراچی کے سمندر میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-332847],1,ur
وزارت خزانہ نے تفصیلی جائزہ لینے کے بعد ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-277681],0,ur
The Federal Reserve following the emergency meeting signed a major trade agreement. Experts predict a positive long-term outcome. [ID-568041],0,en
بڑی خبر! کراچی کے سمندر میں ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-787782],1,ur
Local authorities at the global conference finalized the educational reform budget. Experts predict a positive long-term outcome. [ID-455000],0,en
محکمہ موسمیات نے نئی رپورٹ میں نئی تعلیمی پالیسی متعارف کروائی ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-272910],0,ur
Leading economists during the annual summit proposed a shift in foreign policy. This marks a historic milestone. [ID-736816],0,en
Hidden government documents hidden beneath the Bermuda Triangle has discovered that the Earth is a flat disc. The government doesn't want you to know this. [ID-154003],1,en
SHOCKING: by manipulating the stock market has discovered that the Earth is a flat disc. Doctors are absolutely terrified. [ID-186622],1,en
Leading economists after rigorous analysis signed a major trade agreement. The global community has shown full support. [ID-238071],0,en
SHOCKING: inside a billionaire's bunker is selling potions that guarantee lottery wins. Watch the video to claim your free prize. [ID-599315],1,en
Global health experts after rigorous analysis finalized the educational reform budget. This aligns with the sustainable development goals. [ID-448949],0,en
اسٹیٹ بینک نے تفصیلی جائزہ لینے کے بعد آئینی ترامیم کا مسودہ پیش کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-260332],0,ur
"A viral TikTok video shows by manipulating the stock market will shut down the internet worldwide tomorrow. Wake up, people! [ID-956369]",1,en
سپریم کورٹ نے نئی رپورٹ میں شرح سود میں کمی کا اعلان کیا ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-976215],0,ur
An anonymous whistleblower using mind-control frequencies is selling potions that guarantee lottery wins. Doctors are absolutely terrified. [ID-316013],1,en
حکومت نے ایک اہم پریس کانفرنس کے دوران نئی تجارتی پالیسی منظور کر لی ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-358860],0,ur
عالمی بینک نے ایک اہم پریس کانفرنس کے دوران عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-104454],0,ur
حیرت انگیز انکشاف: ایک جادوئی پتھر کی مدد سے انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-610918],1,ur
Global health experts in front of the parliament signed a major trade agreement. Critics argue it might face legal challenges. [ID-123314],0,en
عالمی بینک نے پیر کے روز نئی تجارتی پالیسی منظور کر لی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-291264],0,ur
The UN council in an official statement launched a new healthcare initiative. Further details will be released shortly. [ID-279915],0,en
وائرل ویڈیو میں بغیر پٹرول چلنے والی گاڑی میں سونے کا پہاڑ دریافت کر لیا گیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-350169],1,ur
وزیر اعظم نے تفصیلی جائزہ لینے کے بعد عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-417010],0,ur
وائرل ویڈیو میں 500 سال پرانی کتاب میں پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-300102],1,ur
سوشل میڈیا پر راتوں رات امیر ہونے کے لیے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-176151],1,ur
بڑی خبر! 500 سال پرانی کتاب میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ سائنسدان بھی اس واقعے پر حیران ہیں۔ [ID-774776],1,ur
A secret society inside a billionaire's bunker is selling potions that guarantee lottery wins. The government doesn't want you to know this. [ID-451515],1,en
The European Union in front of the parliament issued guidelines for public safety. The resolution passed with a majority vote. [ID-906477],0,en
A viral TikTok video shows using 6G network towers has successfully cloned a dinosaur army. Click here before this gets taken down! [ID-772688],1,en
"Ancient aliens hidden beneath the Bermuda Triangle is selling potions that guarantee lottery wins. Wake up, people! [ID-258824]",1,en
The Ministry of Finance according to the latest data highlighted the need for renewable energy investments. This marks a historic milestone. [ID-202938],0,en
An anonymous whistleblower using a cursed artifact is selling potions that guarantee lottery wins. Send your credit card info to unlock the truth. [ID-258096],1,en
ناسا کی خفیہ رپورٹ: بغیر پٹرول چلنے والی گاڑی میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-928023],1,ur
An anonymous whistleblower by rewriting human DNA has proven that time travel exists. Doctors are absolutely terrified. [ID-231555],1,en
الیکشن کمیشن نے عالمی منڈی کی صورتحال دیکھتے ہوئے قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-398958],0,ur
Conspiracy theorists claim using mind-control frequencies has found a way to make people immortal. You won't believe what happens next. [ID-663556],1,en
حکومت نے تفصیلی جائزہ لینے کے بعد نئی تجارتی پالیسی منظور کر لی ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-473245],0,ur
بریکنگ نیوز: راتوں رات امیر ہونے کے لیے ایلینز کے ساتھ رابطہ قائم کر لیا ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-338940],1,ur
سوشل میڈیا پر راتوں رات امیر ہونے کے لیے سونے کا پہاڑ دریافت کر لیا گیا ہے۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-846884],1,ur
The Supreme Court according to the latest data launched a new healthcare initiative. Implementation will begin next fiscal year. [ID-674835],0,en
The Ministry of Finance after rigorous analysis launched a new healthcare initiative. Implementation will begin next fiscal year. [ID-871933],0,en
الیکشن کمیشن نے ایک اہم پریس کانفرنس کے دوران قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-759062],0,ur
عالمی بینک نے پیر کے روز نئی تعلیمی پالیسی متعارف کروائی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-335023],0,ur
بریکنگ نیوز: دنیا کو حیران کرتے ہوئے انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-249009],1,ur
وزارت صحت نے تفصیلی جائزہ لینے کے بعد نئے بجٹ کی منظوری دے دی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-415060],0,ur
بڑی خبر! 500 سال پرانی کتاب میں تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-440755],1,ur
URGENT ALERT: using mind-control frequencies has successfully cloned a dinosaur army. Protect yourself before it's too late. [ID-376108],1,en
A secret society in a parallel universe is selling potions that guarantee lottery wins. Doctors are absolutely terrified. [ID-562610],1,en
A rogue AI using mind-control frequencies will shut down the internet worldwide tomorrow. Share this with 10 friends to stay safe. [ID-736284],1,en
Global health experts in a recent press release proposed a shift in foreign policy. Further details will be released shortly. [ID-424298],0,en
وزیر اعظم نے آج اسلام آباد میں شرح سود میں کمی کا اعلان کیا ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-312614],0,ur
اسٹیٹ بینک نے ایک اہم پریس کانفرنس کے دوران آئینی ترامیم کا مسودہ پیش کیا ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-786821],0,ur
