text,label,language
[17-March-2024] Breaking: Instant Wealth: A secret algorithm discovered in 1990 can now predict lottery numbers. - NewsID: 15644669,1,en
[13-March-2024] Report: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 16468072,1,en
[16-March-2024] Report: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 11893721,1,ur
[19-March-2024] Analysis: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 8880510,1,ur
[12-March-2024] Verified: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 13243907,1,ur
[19-March-2024] Verified: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 4784844,0,en
[12-March-2024] Verified: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 10266928,1,ur
[3-March-2024] Breaking: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 3906788,1,ur
[24-March-2024] Report: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 9022536,0,ur
[1-March-2024] Breaking: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 3643877,1,en
[27-March-2024] Verified: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 12581657,0,ur
[2-March-2024] Breaking: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 16483994,1,en
[8-March-2024] Analysis: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 9500580,1,en
[26-March-2024] Breaking: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 16112858,1,ur
[23-March-2024] Analysis: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 10090721,0,ur
[16-March-2024] Analysis: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 10380825,1,ur
[24-March-2024] Analysis: European Union regulators have fined major tech companies for antitrust violations. - NewsID: 9041142,0,en
[12-March-2024] Verified: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 5898983,1,ur
[20-March-2024] Analysis: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 10544460,1,en
[23-March-2024] Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 14706274,0,en
[10-March-2024] Verified: European Union regulators have fined major tech companies for antitrust violations. - NewsID: 6268692,0,en
[8-March-2024] Verified: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 13152217,1,ur
[21-March-2024] Verified: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 16572569,1,en
[12-March-2024] Report: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 1161591,1,ur
[23-March-2024] Report: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 15730385,1,ur
[12-March-2024] Breaking: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 11790568,1,en
[2-March-2024] Breaking: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 10844873,1,ur
[7-March-2024] Verified: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 3849849,0,ur
[4-March-2024] European Union regulators have fined major tech companies for antitrust violations. - NewsID: 8403730,0,en
[23-March-2024] Report: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 5998750,0,en
[17-March-2024] Report: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 10923318,1,ur
[2-March-2024] The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 3125078,0,en
[3-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 9775693,0,en
[11-March-2024] Analysis: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 8112235,1,en
[17-March-2024] سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 3919567,0,ur
[6-March-2024] Analysis: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 11435895,1,ur
[13-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 9199529,0,en
[25-March-2024] Verified: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 598635,1,ur
[22-March-2024] Report: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 799024,0,en
[28-March-2024] Report: European Union regulators have fined major tech companies for antitrust violations. - NewsID: 8460590,0,en
[13-March-2024] Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 7732453,1,en
[6-March-2024] انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 2080742,1,ur
[21-March-2024] Breaking: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 10644371,0,ur
[12-March-2024] Breaking: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 7649148,0,en
[8-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 3462621,0,ur
[17-March-2024] Analysis: The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 15144526,0,en
[24-March-2024] Verified: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 4444373,0,en
[7-March-2024] Report: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 1056018,0,en
[28-March-2024] Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 6229494,1,en
[19-March-2024] Report: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 2451235,0,ur
[6-March-2024] Report: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 15905017,1,en
[20-March-2024] Report: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 9804518,1,ur
[1-March-2024] Breaking: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 286107,1,en
[7-March-2024] Report: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 6711063,1,en
[5-March-2024] Analysis: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 12762719,1,ur
[16-March-2024] Breaking: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 9758274,1,en
[28-March-2024] Breaking: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 850737,0,ur
[7-March-2024] Analysis: Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 7503480,1,en
[4-March-2024] Verified: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 1531621,0,en
[20-March-2024] Verified: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 916366,1,ur
[11-March-2024] Report: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 16586406,0,ur
[17-March-2024] Breaking: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 12432128,1,en
[25-March-2024] Breaking: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 15793132,1,en
[19-March-2024] Report: The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 3840329,0,en
[25-March-2024] Analysis: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 8117896,1,ur
[10-March-2024] Analysis: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 7383565,1,en
[6-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 9562172,0,en
[1-March-2024] Verified: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 8923676,1,ur
[22-March-2024] Breaking: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 10464181,1,ur
[24-March-2024] Analysis: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 9533807,0,en
[17-March-2024] Analysis: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 1991919,0,en
[13-March-2024] سپریم کورٹ نے آئینی درخواستوں پر سماعت مکمل کر کے فیصلہ محفوظ کر لیا۔ - NewsID: 14764774,0,ur
[5-March-2024] Breaking: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 1539203,0,en
[11-March-2024] Verified: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 1244774,0,en
[23-March-2024] Verified: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 4513283,0,ur
[21-March-2024] Analysis: European Union regulators have fined major tech companies for antitrust violations. - NewsID: 10736389,0,en
[16-March-2024] Analysis: Instant Wealth: A secret algorithm discovered in 1990 can now predict lottery numbers. - NewsID: 5210829,1,en
[23-March-2024] Analysis: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 1113228,1,en
[4-March-2024] Report: The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 2010430,0,en
[21-March-2024] پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 7087165,0,ur
[21-March-2024] Analysis: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 5397243,0,ur
[28-March-2024] Report: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 13112073,0,ur
[7-March-2024] Report: سپریم کورٹ نے آئینی درخواستوں پر سماعت مکمل کر کے فیصلہ محفوظ کر لیا۔ - NewsID: 15328670,0,ur
[4-March-2024] The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 15976935,0,en
[26-March-2024] Breaking: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 16521816,0,ur
[19-March-2024] Report: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 11613808,0,ur
[7-March-2024] Analysis: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 4126155,1,en
[19-March-2024] بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 8222817,1,ur
[14-March-2024] Analysis: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 12323633,0,en
[4-March-2024] Verified: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 4002286,0,ur
[23-March-2024] Report: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 5102798,0,ur
[23-March-2024] Verified: Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 12015109,1,en
[24-March-2024] European Union regulators have fined major tech companies for antitrust violations. - NewsID: 16531631,0,en
[4-March-2024] Report: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 7692642,1,en
[4-March-2024] Verified: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 7621720,1,en
[3-March-2024] Verified: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 4233976,0,ur
[16-March-2024] پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 6664500,0,ur
[3-March-2024] بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 4868957,1,ur
[19-March-2024] Analysis: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 1243846,0,ur
[21-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 7705523,0,en
[4-March-2024] وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 3868867,1,ur
[7-March-2024] Analysis: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 5564192,0,en
[13-March-2024] بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 11092617,1,ur
[20-March-2024] Breaking: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 15639595,0,en
[17-March-2024] Breaking: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 9795604,0,en
[12-March-2024] Breaking: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 15192930,0,ur
[3-March-2024] پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 15195171,0,ur
[3-March-2024] Report: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 4482015,1,ur
[16-March-2024] Breaking: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 8409811,1,ur
[13-March-2024] Report: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 14080327,0,en
[26-March-2024] Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 3624695,1,en
[11-March-2024] Breaking: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 10482033,0,ur
[2-March-2024] Verified: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 9026388,1,ur
[10-March-2024] Report: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 11811257,0,ur
[10-March-2024] Analysis: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 6228023,0,ur
[1-March-2024] عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 9743537,0,ur
[15-March-2024] Analysis: Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 15192775,1,en
[22-March-2024] Analysis: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 15543325,0,en
[28-March-2024] بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 14306630,1,ur
[26-March-2024] Report: Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 3115546,1,en
[24-March-2024] Report: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 2475652,1,en
[23-March-2024] Report: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 7160853,0,ur
[2-March-2024] Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 14108834,1,en
[11-March-2024] Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 13239883,1,en
[14-March-2024] Breaking: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 10826177,1,ur
[21-March-2024] Breaking: Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 726724,1,en
[28-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 7419764,0,ur
[13-March-2024] Breaking: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 6316771,0,en
[1-March-2024] Analysis: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 14253427,0,en
[26-March-2024] Breaking: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 3632085,0,ur
[21-March-2024] Verified: Instant Wealth: A secret algorithm discovered in 1990 can now predict lottery numbers. - NewsID: 6871348,1,en
[22-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 16418564,0,ur
[18-March-2024] Breaking: A groundbreaking study in Nature journal reveals new insights into neural plasticity. - NewsID: 8389884,0,en
[6-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 2250744,0,ur
[12-March-2024] Report: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 15587512,0,en
[18-March-2024] Breaking: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 6468065,1,ur
[25-March-2024] سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 10817820,1,ur
[13-March-2024] Report: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 15401683,1,ur
[3-March-2024] Breaking: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 12417710,1,ur
[2-March-2024] Verified: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 13166897,1,ur
[20-March-2024] Report: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 4675663,0,en
[4-March-2024] Breaking: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 7815584,1,ur
[15-March-2024] ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 16771594,0,ur
[22-March-2024] Verified: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 10456575,0,ur
[9-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 8646051,0,en
[1-March-2024] Verified: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 7372458,0,en
[2-March-2024] Breaking: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 9690983,0,ur
[4-March-2024] Verified: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 6223437,1,ur
[1-March-2024] Report: طبی ماہرین کے مطابق کینسر کے علاج میں نئی امیونو تھراپی کے مثبت نتائج سامنے آئے ہیں۔ - NewsID: 2345751,0,ur
[19-March-2024] Analysis: سپریم کورٹ نے آئینی درخواستوں پر سماعت مکمل کر کے فیصلہ محفوظ کر لیا۔ - NewsID: 6862181,0,ur
[6-March-2024] Analysis: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 7200556,1,ur
[19-March-2024] Analysis: The Federal Reserve chair hinted at a potential rate hike following the inflation data. - NewsID: 14266246,0,en
[19-March-2024] Instant Wealth: A secret algorithm discovered in 1990 can now predict lottery numbers. - NewsID: 15817015,1,en
[25-March-2024] Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 15965032,1,en
[8-March-2024] سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 1923398,0,ur
[23-March-2024] Analysis: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 13459809,0,ur
[19-March-2024] Analysis: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 10740789,1,en
[15-March-2024] Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 439704,1,en
[7-March-2024] Report: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 14804624,0,ur
[12-March-2024] Report: بڑی خبر! اب آپ بغیر پٹرول کے گاڑی چلا سکیں گے، اس نئی چپ کا استعمال کریں۔ - NewsID: 756211,1,ur
[22-March-2024] Verified: Shocking: A hidden underground civilization was found beneath the Pyramids of Giza. - NewsID: 5222693,1,en
[27-March-2024] Instant Wealth: A secret algorithm discovered in 1990 can now predict lottery numbers. - NewsID: 11011851,1,en
[27-March-2024] Leaked Documents: NASA has been hiding a second sun behind the moon for decades. - NewsID: 8374590,1,en
[12-March-2024] Breaking: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 12799458,1,en
[22-March-2024] Breaking: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 1596966,0,ur
[13-March-2024] سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 8558806,0,ur
[28-March-2024] Verified: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 13545379,1,ur
[21-March-2024] ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 7073978,0,ur
[1-March-2024] Report: Health Alert: Scientists found that drinking seawater at midnight regenerates cells. - NewsID: 3578499,1,en
[7-March-2024] Report: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 5692003,1,en
[12-March-2024] Report: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 477119,0,ur
[11-March-2024] Report: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 11687419,0,en
[10-March-2024] Breaking: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 4032769,0,ur
[15-March-2024] Breaking: بریکنگ نیوز: حکومت نے تمام غیر ملکی قرضے معاف کروانے کا خفیہ معاہدہ کر لیا۔ - NewsID: 16269243,1,ur
[16-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 8694208,0,ur
[7-March-2024] Analysis: The semiconductor industry predicts a surge in AI-optimized hardware production by 2025. - NewsID: 1040607,0,en
[11-March-2024] Report: وزیر اعظم کا بڑا اعلان: ہر شہری کو گھر بیٹھے آئی فون اور لیپ ٹاپ دیا جائے گا۔ - NewsID: 8367512,1,ur
[5-March-2024] Breaking: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 1654475,1,ur
[23-March-2024] Analysis: پاکستان اور ترکیہ کے درمیان دفاعی پیداوار میں تعاون بڑھانے کے معاہدے پر دستخط۔ - NewsID: 9509756,0,ur
[26-March-2024] Report: Urgent: Tech giants are secretly installing mind-reading chips via software updates. - NewsID: 6362247,1,en
[1-March-2024] Report: انکشاف: موبائل فون کی روشنی سے انسان اندھا ہو سکتا ہے، فوری بچاؤ کا طریقہ دیکھیں۔ - NewsID: 12800189,1,ur
[15-March-2024] Breaking: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 16603620,0,ur
[27-March-2024] Verified: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 5986699,0,ur
[7-March-2024] Verified: European Union regulators have fined major tech companies for antitrust violations. - NewsID: 16271107,0,en
[3-March-2024] Breaking: Clinical trials for the new Alzheimer's drug show a 30% reduction in cognitive decline. - NewsID: 2567877,0,en
[20-March-2024] ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 10882348,0,ur
[24-March-2024] Report: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 9848940,1,ur
[15-March-2024] Breaking: سٹاک ایکسچینج میں تیزی، ہنڈرڈ انڈیکس نے تاریخ کی نئی بلند ترین سطح عبور کر لی۔ - NewsID: 11088441,0,ur
[2-March-2024] Breaking: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 13643613,0,ur
[27-March-2024] Report: عالمی مالیاتی فنڈ (IMF) نے پاکستان کے لیے قرضے کی اگلی قسط کی منظوری دے دی۔ - NewsID: 5602011,0,ur
[9-March-2024] Analysis: ناسا کے جیمز ویب ٹیلی سکوپ نے کائنات کی قدیم ترین کہکشاں دریافت کر لی۔ - NewsID: 4305299,0,ur
[19-March-2024] Breaking: سائنسدانوں کا دعویٰ: کراچی کے ساحل پر قدیم سونے کا شہر دریافت ہو گیا ہے۔ - NewsID: 13267819,1,ur
[27-March-2024] Verified: Global leaders convene in Geneva to discuss the transition to green energy sources. - NewsID: 8277364,0,en
